Dia;A;B;C;D;E
12-04-2017;40177,42;34836,41;40063,37;31294,35;39892,55
11-04-2017;40288,19;34899,21;40099,48;31294,14;39886,35
10-04-2017;40394,51;34966,53;40137,85;31294,99;39873,07
09-04-2017;40376,22;34945,38;40105,52;31261,69;39846,83
08-04-2017;40376,22;34945,38;40105,52;31261,69;39846,83
07-04-2017;40376,22;34945,38;40105,52;31261,69;39846,83
06-04-2017;40381,83;34942,73;40106,14;31265,59;39839,91
05-04-2017;40468,47;34976,33;40143,01;31297,39;39851,92
04-04-2017;40299,26;34856,94;40029,50;31234,33;39808,09
03-04-2017;40529,78;35005,62;40149,31;31282,27;39821,69
02-04-2017;40582,59;35034,42;40136,18;31245,11;39778,24
01-04-2017;40582,59;35034,42;40136,18;31245,11;39778,24
31-03-2017;40582,59;35034,42;40136,18;31245,11;39778,24
30-03-2017;40654,74;35075,69;40169,76;31247,96;39759,46
29-03-2017;40686,40;35088,74;40176,53;31244,15;39755,66
28-03-2017;40276,29;34807,68;39955,57;31165,90;39728,23
27-03-2017;40202,16;34751,99;39887,67;31119,71;39694,70
26-03-2017;40082,55;34653,87;39797,90;31072,40;39673,76
25-03-2017;40082,55;34653,87;39797,90;31072,40;39673,76
24-03-2017;40082,55;34653,87;39797,90;31072,40;39673,76
23-03-2017;39987,41;34570,87;39720,03;31024,82;39634,27
22-03-2017;39845,23;34476,23;39618,21;30951,35;39572,56
21-03-2017;40169,78;34658,85;39754,01;31019,73;39609,23
20-03-2017;40083,36;34594,34;39691,24;30981,31;39581,08
19-03-2017;40024,39;34524,16;39610,22;30922,52;39525,17
18-03-2017;40024,39;34524,16;39610,22;30922,52;39525,17
17-03-2017;40024,39;34524,16;39610,22;30922,52;39525,17
16-03-2017;40054,38;34498,37;39547,51;30864,42;39460,62
15-03-2017;39809,90;34354,40;39467,03;30836,01;39464,45
14-03-2017;39672,46;34279,78;39441,94;30858,87;39500,53
13-03-2017;39429,82;34115,97;39320,18;30829,56;39498,92
12-03-2017;39326,21;34063,70;39289,31;30824,09;39519,81
11-03-2017;39326,21;34063,70;39289,31;30824,09;39519,81
10-03-2017;39326,21;34063,70;39289,31;30824,09;39519,81
09-03-2017;39278,46;34057,09;39308,98;30856,28;39551,96
08-03-2017;39300,43;34069,14;39335,38;30885,25;39567,57
07-03-2017;39232,99;34018,08;39288,56;30871,12;39560,88
06-03-2017;39050,11;33890,35;39189,48;30844,84;39562,41
05-03-2017;38979,77;33849,67;39150,88;30814,66;39538,37
04-03-2017;38979,77;33849,67;39150,88;30814,66;39538,37
03-03-2017;38979,77;33849,67;39150,88;30814,66;39538,37
02-03-2017;38932,90;33801,53;39100,73;30789,96;39521,97
01-03-2017;38579,71;33590,87;38973,59;30744,44;39514,99
28-02-2017;38463,68;33506,82;38882,24;30690,02;39477,84
27-02-2017;38490,14;33520,64;38895,70;30693,41;39473,24
26-02-2017;38371,32;33443,87;38805,17;30630,98;39420,24
25-02-2017;38371,32;33443,87;38805,17;30630,98;39420,24
24-02-2017;38371,32;33443,87;38805,17;30630,98;39420,24
23-02-2017;38378,43;33435,70;38779,17;30605,29;39393,03
22-02-2017;38402,64;33443,53;38775,52;30585,80;39366,10
21-02-2017;38225,64;33337,28;38702,32;30561,11;39368,27
20-02-2017;38247,89;33350,95;38729,64;30583,44;39386,22
19-02-2017;38036,32;33206,62;38598,86;30508,95;39341,74
18-02-2017;38036,32;33206,62;38598,86;30508,95;39341,74
17-02-2017;38036,32;33206,62;38598,86;30508,95;39341,74
16-02-2017;38052,85;33211,72;38606,09;30520,99;39350,13
15-02-2017;38028,89;33205,10;38612,52;30531,32;39362,93
14-02-2017;38041,07;33211,97;38617,95;30533,05;39352,66
13-02-2017;37910,84;33117,11;38546,35;30503,84;39335,04
12-02-2017;37973,96;33145,79;38579,17;30516,40;39336,36
11-02-2017;37973,96;33145,79;38579,17;30516,40;39336,36
10-02-2017;37973,96;33145,79;38579,17;30516,40;39336,36
09-02-2017;37818,78;33031,15;38491,61;30478,58;39300,42
08-02-2017;37716,17;32954,50;38411,04;30423,76;39251,42
07-02-2017;37471,04;32781,43;38238,64;30321,85;39181,35
06-02-2017;37558,94;32835,28;38288,62;30356,91;39204,78
05-02-2017;37464,72;32767,48;38231,35;30335,68;39189,50
04-02-2017;37464,72;32767,48;38231,35;30335,68;39189,50
03-02-2017;37464,72;32767,48;38231,35;30335,68;39189,50
02-02-2017;37559,36;32818,41;38264,66;30335,78;39172,80
01-02-2017;37455,92;32741,56;38188,53;30285,65;39131,20
31-01-2017;37617,60;32843,32;38251,08;30297,16;39118,26
30-01-2017;37829,04;32985,99;38350,21;30312,43;39107,30
29-01-2017;37785,78;32963,88;38336,84;30306,91;39107,93
28-01-2017;37785,78;32963,88;38336,84;30306,91;39107,93
27-01-2017;37785,78;32963,88;38336,84;30306,91;39107,93
26-01-2017;37807,84;32971,71;38349,78;30319,60;39113,80
25-01-2017;37672,39;32877,53;38281,12;30287,21;39089,46
24-01-2017;37470,10;32740,97;38170,69;30244,54;39062,33
23-01-2017;37707,04;32898,31;38305,06;30313,15;39099,33
22-01-2017;37699,67;32901,21;38287,75;30291,58;39069,30
21-01-2017;37699,67;32901,21;38287,75;30291,58;39069,30
20-01-2017;37699,67;32901,21;38287,75;30291,58;39069,30
19-01-2017;37731,17;32917,04;38302,25;30296,63;39072,31
18-01-2017;37611,70;32836,34;38254,20;30302,61;39099,53
17-01-2017;37757,77;32937,57;38342,56;30349,88;39119,86
16-01-2017;37755,53;32940,19;38342,91;30353,99;39128,10
15-01-2017;37819,77;32980,24;38386,68;30385,76;39161,21
14-01-2017;37819,77;32980,24;38386,68;30385,76;39161,21
13-01-2017;37819,77;32980,24;38386,68;30385,76;39161,21
12-01-2017;38094,09;33141,93;38500,35;30421,89;39139,99
11-01-2017;37892,84;33010,74;38392,44;30386,44;39125,27
10-01-2017;37816,36;32965,52;38374,29;30402,02;39157,74
09-01-2017;37656,71;32869,47;38290,40;30362,45;39149,45
08-01-2017;37705,37;32905,08;38350,06;30406,89;39189,67
07-01-2017;37705,37;32905,08;38350,06;30406,89;39189,67
06-01-2017;37705,37;32905,08;38350,06;30406,89;39189,67
05-01-2017;37782,19;32942,06;38359,12;30402,15;39170,96
04-01-2017;37650,29;32833,83;38232,40;30304,17;39073,89
03-01-2017;37385,54;32647,78;38063,61;30199,77;38997,40
02-01-2017;37233,49;32528,78;37945,38;30136,73;38956,37
01-01-2017;37233,49;32528,78;37945,38;30136,73;38956,37
